Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,Gender_male,BMI_Category_Overweight,Age_Group_Senior,Age_Group_Young,Workout_Intensity_Moderate
20,171.0,66.0,25.0,104.0,40.4,142.0,1.71,22.571047501795427,False,False,False,True,True
71,190.0,88.0,29.0,106.0,40.9,236.0,1.9,24.37673130193906,True,False,True,False,True
29,198.0,100.0,11.0,78.0,40.0,24.0,1.98,25.507601265177023,True,True,False,False,False
28,159.0,61.0,29.0,109.0,40.3,187.0,1.59,24.128792373719392,False,False,False,False,True
61,171.0,72.0,11.0,87.0,40.2,49.0,1.71,24.62296091104956,True,False,True,False,False
55,160.0,58.0,21.0,104.0,40.9,135.0,1.6,22.65625,False,False,True,False,True
35,174.0,73.0,30.0,114.0,40.9,219.0,1.74,24.111507464658477,True,False,False,False,True
31,198.0,102.0,30.0,107.0,40.8,200.0,1.98,26.017753290480563,True,True,False,False,True
78,180.0,88.0,18.0,102.0,40.4,142.0,1.8,27.160493827160494,True,True,True,False,True
29,188.0,89.0,29.0,111.0,40.8,200.0,1.88,25.18107741059303,True,True,False,False,True
36,157.0,54.0,5.0,80.0,39.0,18.0,1.57,21.907582457706194,False,False,False,False,False
22,164.0,64.0,18.0,91.0,40.5,78.0,1.64,23.795359904818564,False,False,False,True,False
41,161.0,55.0,3.0,87.0,38.7,13.0,1.61,21.218317194552675,False,False,True,False,False
55,158.0,54.0,27.0,105.0,41.0,178.0,1.58,21.63114885435026,False,False,True,False,True
22,196.0,101.0,14.0,103.0,39.9,78.0,1.96,26.29112869637651,True,True,False,True,True
29,165.0,65.0,11.0,77.0,40.0,33.0,1.65,23.875114784205696,False,False,False,False,False
29,200.0,106.0,9.0,83.0,39.8,27.0,2.0,26.5,True,True,False,False,False
23,151.0,53.0,26.0,102.0,40.7,148.0,1.51,23.2445945353274,False,False,False,True,True
42,176.0,76.0,12.0,96.0,40.0,60.0,1.76,24.535123966942148,True,False,True,False,False
21,169.0,69.0,3.0,82.0,38.7,10.0,1.69,24.158817968558527,False,False,False,True,False
49,173.0,70.0,3.0,80.0,38.2,11.0,1.73,23.38868655818771,False,False,True,False,False
40,165.0,64.0,8.0,87.0,39.9,34.0,1.65,23.507805325987142,False,False,True,False,False
50,170.0,71.0,15.0,97.0,40.1,81.0,1.7,24.56747404844291,False,False,True,False,False
51,170.0,71.0,2.0,86.0,38.3,8.0,1.7,24.56747404844291,False,False,True,False,False
34,198.0,103.0,25.0,99.0,40.8,141.0,1.98,26.272829303132333,True,True,False,False,False
50,155.0,57.0,9.0,97.0,39.8,50.0,1.55,23.725286160249738,False,False,True,False,False
40,172.0,66.0,20.0,98.0,40.7,108.0,1.72,22.30935640886966,False,False,True,False,False
35,167.0,67.0,4.0,86.0,39.4,16.0,1.67,24.023808670084986,False,False,False,False,False
29,154.0,55.0,26.0,102.0,40.9,150.0,1.54,23.19109461966605,False,False,False,False,True
42,161.0,60.0,23.0,106.0,40.9,147.0,1.61,23.147255121330197,False,False,True,False,True
52,189.0,98.0,3.0,85.0,39.0,13.0,1.89,27.434842249657063,True,True,True,False,False
40,153.0,57.0,8.0,89.0,39.8,36.0,1.53,24.34960912469563,False,False,True,False,False
51,175.0,67.0,1.0,77.0,37.4,3.0,1.75,21.877551020408163,False,False,True,False,False
42,190.0,93.0,19.0,105.0,40.5,127.0,1.9,25.7617728531856,True,True,True,False,True
30,177.0,77.0,19.0,100.0,40.9,95.0,1.77,24.577867151840145,True,False,False,False,True
45,165.0,63.0,9.0,93.0,39.8,45.0,1.65,23.1404958677686,False,False,True,False,False
77,178.0,77.0,29.0,108.0,41.3,202.0,1.78,24.30248705971468,False,False,True,False,True
57,188.0,88.0,5.0,78.0,39.1,16.0,1.88,24.898143956541425,False,False,True,False,False
61,161.0,57.0,18.0,97.0,40.1,104.0,1.61,21.98989236526368,False,False,True,False,False
23,148.0,52.0,21.0,107.0,40.4,131.0,1.48,23.73995617238861,False,False,False,True,True
62,202.0,97.0,15.0,98.0,40.3,80.0,2.02,23.772179198117836,False,False,True,False,False
38,168.0,67.0,11.0,82.0,39.7,27.0,1.68,23.73866213151928,True,False,False,False,False
29,186.0,85.0,19.0,96.0,40.6,86.0,1.86,24.56931437160365,True,False,False,False,False
30,167.0,66.0,9.0,87.0,39.7,36.0,1.67,23.66524436157625,False,False,False,False,False
57,164.0,66.0,22.0,92.0,40.5,111.0,1.64,24.538964901844142,False,False,True,False,False
37,179.0,82.0,28.0,101.0,40.7,157.0,1.79,25.592209980961893,True,True,False,False,True
33,142.0,44.0,19.0,105.0,40.7,120.0,1.42,21.821067248561796,False,False,False,False,True
21,177.0,70.0,27.0,105.0,40.8,155.0,1.77,22.34351559258195,False,False,False,True,True
21,199.0,99.0,20.0,108.0,40.3,125.0,1.99,24.999368702810536,True,False,False,True,True
25,160.0,61.0,3.0,81.0,38.3,10.0,1.6,23.828125,False,False,False,False,False
26,174.0,80.0,29.0,108.0,41.1,177.0,1.74,26.42356982428326,True,True,False,False,True
27,193.0,88.0,24.0,105.0,40.5,141.0,1.93,23.624795296518027,True,False,False,False,True
39,170.0,64.0,19.0,103.0,40.5,113.0,1.7,22.145328719723185,False,False,False,False,True
77,174.0,74.0,23.0,106.0,40.5,156.0,1.74,24.441802087462012,False,False,True,False,True
46,200.0,106.0,11.0,83.0,39.7,42.0,2.0,26.5,True,True,True,False,False
28,183.0,78.0,17.0,107.0,40.1,102.0,1.83,23.291229956104985,False,False,False,False,True
62,177.0,76.0,2.0,80.0,37.8,7.0,1.77,24.25867407194612,False,False,True,False,False
60,187.0,90.0,9.0,86.0,39.8,42.0,1.87,25.737081414967538,True,True,True,False,False
45,191.0,91.0,26.0,110.0,40.7,196.0,1.91,24.94449165318933,True,False,True,False,True
53,148.0,53.0,2.0,88.0,38.1,9.0,1.48,24.196493791088383,False,False,True,False,False
77,154.0,61.0,8.0,88.0,39.4,40.0,1.54,25.72103221453871,False,True,True,False,False
62,162.0,60.0,10.0,91.0,40.1,51.0,1.62,22.86236854138088,False,False,True,False,False
69,186.0,92.0,29.0,101.0,40.6,214.0,1.86,26.59266967279454,True,True,True,False,True
47,174.0,78.0,15.0,91.0,40.3,68.0,1.74,25.762980578676174,True,True,True,False,False
27,164.0,59.0,19.0,92.0,40.6,88.0,1.64,21.936347412254616,False,False,False,False,False
24,161.0,59.0,8.0,97.0,39.7,41.0,1.61,22.76146753597469,False,False,False,True,False
25,178.0,81.0,23.0,106.0,40.6,133.0,1.78,25.5649539199596,True,True,False,False,True
23,154.0,57.0,6.0,74.0,39.2,16.0,1.54,24.034407151290267,False,False,False,True,False
33,165.0,72.0,5.0,82.0,39.1,12.0,1.65,26.44628099173554,True,True,False,False,False
57,183.0,88.0,5.0,86.0,38.6,22.0,1.83,26.27728507868255,True,True,True,False,False
34,159.0,59.0,20.0,91.0,40.7,93.0,1.59,23.337684427040067,False,False,False,False,False
79,185.0,90.0,20.0,94.0,40.6,135.0,1.85,26.29656683710737,True,True,True,False,False
61,194.0,92.0,24.0,99.0,40.9,160.0,1.94,24.44468062493357,True,False,True,False,False
46,192.0,95.0,26.0,107.0,40.6,188.0,1.92,25.77039930555556,True,True,True,False,True
25,197.0,93.0,22.0,99.0,40.4,109.0,1.97,23.963513617975213,True,False,False,False,False
43,150.0,55.0,25.0,101.0,40.8,148.0,1.5,24.444444444444443,False,False,True,False,True
67,191.0,102.0,21.0,103.0,40.5,164.0,1.91,27.959759875003428,True,True,True,False,True
45,160.0,55.0,2.0,83.0,38.2,8.0,1.6,21.484375,False,False,True,False,False
65,152.0,51.0,23.0,103.0,40.8,151.0,1.52,22.07409972299169,False,False,True,False,True
37,171.0,75.0,7.0,88.0,39.3,29.0,1.71,25.64891761567662,False,True,False,False,False
53,195.0,96.0,28.0,106.0,40.7,208.0,1.95,25.2465483234714,True,True,True,False,True
70,171.0,80.0,30.0,108.0,41.0,247.0,1.71,27.358845456721728,True,True,True,False,True
61,185.0,79.0,28.0,109.0,40.5,190.0,1.85,23.08254200146092,False,False,True,False,True
29,197.0,94.0,29.0,111.0,40.8,203.0,1.97,24.221185807415804,True,False,False,False,True
25,164.0,64.0,8.0,82.0,39.6,28.0,1.64,23.795359904818564,False,False,False,False,False
58,187.0,87.0,1.0,80.0,37.7,4.0,1.87,24.879178701135288,True,False,True,False,False
30,149.0,52.0,25.0,100.0,40.7,141.0,1.49,23.422368361785505,False,False,False,False,True
27,187.0,85.0,26.0,101.0,40.9,135.0,1.87,24.307243558580453,True,False,False,False,True
21,184.0,89.0,22.0,104.0,40.6,120.0,1.84,26.28780718336484,True,True,False,True,True
79,205.0,105.0,6.0,86.0,39.5,35.0,2.05,24.98512790005949,True,False,True,False,False
57,198.0,100.0,24.0,108.0,40.8,193.0,1.98,25.507601265177023,True,True,True,False,True
22,161.0,55.0,22.0,103.0,40.8,127.0,1.61,21.218317194552675,False,False,False,True,True
32,150.0,51.0,6.0,87.0,39.3,26.0,1.5,22.666666666666668,False,False,False,False,False
32,176.0,75.0,27.0,95.0,40.3,117.0,1.76,24.212293388429757,True,False,False,False,False
41,187.0,78.0,19.0,99.0,40.5,102.0,1.87,22.305470559638533,False,False,True,False,False
31,178.0,80.0,13.0,94.0,39.8,55.0,1.78,25.24933720489837,True,True,False,False,False
31,161.0,60.0,2.0,82.0,38.3,7.0,1.61,23.147255121330197,False,False,False,False,False
62,181.0,81.0,27.0,108.0,40.6,212.0,1.81,24.724520008546747,True,False,True,False,True
46,154.0,52.0,8.0,80.0,39.5,30.0,1.54,21.92612582222972,False,False,True,False,False
55,151.0,52.0,26.0,107.0,41.0,177.0,1.51,22.806017279943863,False,False,True,False,True
58,179.0,78.0,21.0,99.0,40.7,131.0,1.79,24.343809494085704,True,False,True,False,False
75,194.0,101.0,19.0,94.0,41.0,129.0,1.94,26.83600807737273,True,True,True,False,False
34,163.0,63.0,22.0,104.0,40.7,131.0,1.63,23.711844630960897,False,False,False,False,True
42,164.0,71.0,15.0,95.0,39.9,71.0,1.64,26.39797739440809,True,True,True,False,False
36,166.0,58.0,25.0,101.0,41.1,144.0,1.66,21.04804761213529,False,False,False,False,True
74,186.0,86.0,22.0,110.0,40.5,195.0,1.86,24.858365128916635,True,False,True,False,True
43,146.0,54.0,24.0,91.0,40.5,117.0,1.46,25.333083130043164,False,True,True,False,False
50,179.0,76.0,20.0,99.0,40.2,111.0,1.79,23.719609250647608,False,False,True,False,False
41,194.0,96.0,22.0,105.0,40.6,148.0,1.94,25.507492826017643,True,True,True,False,True
29,175.0,77.0,27.0,106.0,40.9,159.0,1.75,25.142857142857142,True,True,False,False,True
32,179.0,76.0,29.0,101.0,41.0,158.0,1.79,23.719609250647608,False,False,False,False,True
34,171.0,68.0,14.0,87.0,40.5,43.0,1.71,23.25501863821347,True,False,False,False,False
46,173.0,63.0,9.0,88.0,39.7,40.0,1.73,21.04981790236894,False,False,True,False,False
36,162.0,57.0,7.0,80.0,39.9,25.0,1.62,21.71925011431184,False,False,False,False,False
43,192.0,98.0,22.0,100.0,40.5,134.0,1.92,26.58420138888889,True,True,True,False,True
22,173.0,69.0,7.0,83.0,39.4,24.0,1.73,23.054562464499316,False,False,False,True,False
73,160.0,63.0,10.0,80.0,40.1,41.0,1.6,24.609375,False,False,True,False,False
57,181.0,84.0,4.0,88.0,38.9,19.0,1.81,25.640242971826257,True,True,True,False,False
44,177.0,78.0,26.0,105.0,41.2,157.0,1.77,24.897060231734173,False,False,True,False,True
79,169.0,76.0,23.0,95.0,40.6,152.0,1.69,26.60971254507896,True,True,True,False,False
28,165.0,61.0,30.0,110.0,40.9,196.0,1.65,22.4058769513315,False,False,False,False,True
47,173.0,71.0,27.0,102.0,40.5,162.0,1.73,23.722810651876102,True,False,True,False,True
30,181.0,77.0,25.0,97.0,41.1,114.0,1.81,23.503556057507403,True,False,False,False,False
37,171.0,63.0,23.0,95.0,40.7,117.0,1.71,21.545090797168363,False,False,False,False,False
41,147.0,49.0,2.0,87.0,38.2,9.0,1.47,22.67573696145125,False,False,True,False,False
20,159.0,53.0,21.0,99.0,40.6,112.0,1.59,20.96436058700209,False,False,False,True,False
38,193.0,90.0,10.0,98.0,40.0,54.0,1.93,24.161722462347985,True,False,False,False,False
21,177.0,75.0,9.0,85.0,39.3,21.0,1.77,23.93948099205209,True,False,False,True,False
26,174.0,72.0,28.0,110.0,40.8,174.0,1.74,23.78121284185493,True,False,False,False,True
21,173.0,71.0,21.0,104.0,40.6,118.0,1.73,23.722810651876102,False,False,False,True,True
78,156.0,59.0,4.0,77.0,38.8,16.0,1.56,24.243918474687703,False,False,True,False,False
44,173.0,66.0,16.0,86.0,40.3,67.0,1.73,22.052190183434128,False,False,True,False,False
34,166.0,70.0,10.0,95.0,39.9,43.0,1.66,25.402816083611555,True,True,False,False,False
61,183.0,85.0,21.0,102.0,40.5,147.0,1.83,25.38146854190928,True,True,True,False,True
43,178.0,76.0,11.0,93.0,39.3,53.0,1.78,23.98687034465345,False,False,True,False,False
53,166.0,54.0,17.0,101.0,40.2,104.0,1.66,19.5964581216432,False,False,True,False,True
41,176.0,81.0,12.0,85.0,40.3,40.0,1.76,26.14927685950413,True,True,True,False,False
29,186.0,89.0,18.0,97.0,40.4,86.0,1.86,25.725517400855587,True,True,False,False,False
47,185.0,86.0,22.0,98.0,40.6,126.0,1.85,25.127830533235937,True,True,True,False,False
26,147.0,48.0,14.0,101.0,40.2,80.0,1.47,22.212966819380814,False,False,False,False,True
78,181.0,79.0,29.0,104.0,40.7,190.0,1.81,24.114038033027075,False,False,True,False,True
62,149.0,49.0,26.0,104.0,40.8,173.0,1.49,22.071077879374805,False,False,True,False,True
64,174.0,80.0,23.0,99.0,40.7,151.0,1.74,26.42356982428326,True,True,True,False,False
20,147.0,47.0,12.0,97.0,39.9,62.0,1.47,21.75019667731038,False,False,False,True,False
74,212.0,123.0,25.0,103.0,40.8,215.0,2.12,27.367390530437877,True,True,True,False,True
52,161.0,69.0,11.0,84.0,40.1,38.0,1.61,26.61934338952972,True,True,True,False,False
67,195.0,107.0,17.0,105.0,40.3,139.0,1.95,28.139381985535834,True,True,True,False,True
28,167.0,66.0,3.0,87.0,38.5,12.0,1.67,23.66524436157625,False,False,False,False,False
35,183.0,89.0,19.0,96.0,40.3,93.0,1.83,26.575890590940304,True,True,False,False,False
30,175.0,78.0,22.0,100.0,40.3,111.0,1.75,25.46938775510204,True,True,False,False,True
35,169.0,69.0,21.0,99.0,40.5,113.0,1.69,24.158817968558527,False,False,False,False,False
55,146.0,49.0,20.0,92.0,40.2,105.0,1.46,22.9874272846688,False,False,True,False,False
35,152.0,52.0,5.0,83.0,38.8,20.0,1.52,22.506925207756236,False,False,False,False,False
30,178.0,83.0,27.0,110.0,40.6,180.0,1.78,26.19618735008206,True,True,False,False,True
25,185.0,80.0,18.0,108.0,40.2,109.0,1.85,23.37472607742878,True,False,False,False,True
25,194.0,89.0,2.0,84.0,38.1,5.0,1.94,23.647571474120525,True,False,False,False,False
21,158.0,61.0,12.0,89.0,40.1,50.0,1.58,24.435186668803077,False,False,False,True,False
40,201.0,109.0,3.0,87.0,38.4,13.0,2.01,26.979530209648285,True,True,True,False,False
32,195.0,93.0,20.0,102.0,40.8,115.0,1.95,24.45759368836292,True,False,False,False,True
71,158.0,62.0,3.0,78.0,38.4,12.0,1.58,24.83576349943919,False,False,True,False,False
44,164.0,60.0,23.0,105.0,40.8,145.0,1.64,22.308149910767405,False,False,True,False,True
54,149.0,49.0,7.0,84.0,39.6,31.0,1.49,22.071077879374805,False,False,True,False,False
46,171.0,74.0,8.0,95.0,39.6,41.0,1.71,25.3069320474676,False,True,True,False,False
47,185.0,92.0,2.0,94.0,38.1,11.0,1.85,26.88093498904309,True,True,True,False,False
23,179.0,76.0,13.0,99.0,39.9,66.0,1.79,23.719609250647608,False,False,False,True,False
22,155.0,54.0,19.0,103.0,40.3,110.0,1.55,22.476586888657646,False,False,False,True,True
58,183.0,83.0,3.0,85.0,38.4,13.0,1.83,24.78425751739377,True,False,True,False,False
35,196.0,96.0,28.0,112.0,41.0,209.0,1.96,24.989587671803417,True,False,False,False,True
22,175.0,81.0,19.0,94.0,40.4,72.0,1.75,26.448979591836736,True,True,False,True,False
33,160.0,59.0,10.0,90.0,39.9,45.0,1.6,23.046875,False,False,False,False,False
59,166.0,70.0,17.0,90.0,40.2,81.0,1.66,25.402816083611555,True,True,True,False,False
51,171.0,79.0,27.0,107.0,40.9,193.0,1.71,27.01685988851271,True,True,True,False,True
34,170.0,70.0,9.0,89.0,39.4,38.0,1.7,24.221453287197235,False,False,False,False,False
30,170.0,76.0,19.0,101.0,40.5,98.0,1.7,26.29757785467128,True,True,False,False,True
54,196.0,105.0,16.0,85.0,40.5,72.0,1.96,27.332361516034982,True,True,True,False,False
52,193.0,98.0,18.0,105.0,40.3,131.0,1.93,26.309431125667803,True,True,True,False,True
67,166.0,65.0,20.0,103.0,40.6,129.0,1.66,23.588329220496444,False,False,True,False,True
21,176.0,75.0,17.0,88.0,40.0,46.0,1.76,24.212293388429757,True,False,False,True,False
24,180.0,69.0,23.0,96.0,40.6,112.0,1.8,21.29629629629629,False,False,False,True,False
70,186.0,87.0,20.0,93.0,40.7,122.0,1.86,25.14741588622962,True,True,True,False,False
58,173.0,71.0,2.0,74.0,38.2,6.0,1.73,23.722810651876102,False,False,True,False,False
43,160.0,54.0,6.0,87.0,39.3,27.0,1.6,21.09375,False,False,True,False,False
25,167.0,60.0,5.0,88.0,39.0,21.0,1.67,21.513858510523864,False,False,False,False,False
56,157.0,60.0,16.0,95.0,40.3,87.0,1.57,24.341758286340216,False,False,True,False,False
72,196.0,92.0,25.0,110.0,40.5,222.0,1.96,23.94835485214494,True,False,True,False,True
53,185.0,83.0,14.0,102.0,40.3,92.0,1.85,24.25127830533236,True,False,True,False,True
30,154.0,55.0,1.0,86.0,37.5,4.0,1.54,23.19109461966605,False,False,False,False,False
36,162.0,58.0,10.0,95.0,40.0,51.0,1.62,22.10028959000152,False,False,False,False,False
46,196.0,85.0,25.0,102.0,40.7,142.0,1.96,22.12619741774261,False,False,True,False,True
56,162.0,63.0,7.0,87.0,39.3,32.0,1.62,24.00548696844993,False,False,True,False,False
40,203.0,108.0,17.0,94.0,40.4,90.0,2.03,26.20786721347279,True,True,True,False,False
55,179.0,85.0,23.0,108.0,40.6,175.0,1.79,26.528510346119035,True,True,True,False,True
73,156.0,60.0,5.0,85.0,39.1,23.0,1.56,24.65483234714004,False,False,True,False,False
46,194.0,101.0,2.0,80.0,38.0,7.0,1.94,26.83600807737273,True,True,True,False,False
52,193.0,96.0,29.0,108.0,40.9,223.0,1.93,25.77250395983785,True,True,True,False,True
57,166.0,64.0,3.0,83.0,38.7,12.0,1.66,23.225431847873423,False,False,True,False,False
28,151.0,56.0,6.0,82.0,39.2,22.0,1.51,24.560326301478007,False,False,False,False,False
44,152.0,50.0,22.0,115.0,40.8,165.0,1.52,21.641274238227147,False,False,True,False,True
49,171.0,65.0,10.0,95.0,39.8,53.0,1.71,22.229061933586404,False,False,True,False,False
62,177.0,78.0,25.0,111.0,40.8,206.0,1.77,24.897060231734173,True,False,True,False,True
40,159.0,60.0,9.0,86.0,39.6,38.0,1.59,23.73323840037973,False,False,True,False,False
44,177.0,77.0,13.0,95.0,40.2,64.0,1.77,24.577867151840145,True,False,True,False,False
68,179.0,77.0,8.0,89.0,40.1,38.0,1.79,24.031709372366656,False,False,True,False,False
25,163.0,64.0,7.0,97.0,39.7,35.0,1.63,24.088223117166624,False,False,False,False,False
61,165.0,67.0,29.0,104.0,41.1,186.0,1.65,24.6097337006428,False,False,True,False,True
26,190.0,96.0,2.0,79.0,38.1,4.0,1.9,26.59279778393352,True,True,False,False,False
62,166.0,68.0,15.0,96.0,40.3,83.0,1.66,24.677021338365517,False,False,True,False,False
54,175.0,81.0,6.0,83.0,39.3,22.0,1.75,26.448979591836736,True,True,True,False,False
65,200.0,103.0,27.0,95.0,40.8,176.0,2.0,25.75,True,True,True,False,False
37,173.0,81.0,3.0,82.0,38.8,8.0,1.73,27.064051588760066,True,True,False,False,False
42,189.0,97.0,18.0,102.0,40.3,114.0,1.89,27.154894879762605,True,True,True,False,True
21,167.0,59.0,8.0,88.0,39.4,33.0,1.67,21.15529420201513,False,False,False,True,False
39,182.0,81.0,24.0,92.0,40.5,104.0,1.82,24.45356840961236,True,False,False,False,False
78,156.0,61.0,20.0,102.0,40.4,131.0,1.56,25.06574621959237,False,True,True,False,True
45,194.0,97.0,12.0,99.0,39.9,72.0,1.94,25.77319587628866,True,True,True,False,False
25,166.0,70.0,5.0,85.0,39.4,12.0,1.66,25.402816083611555,True,True,False,False,False
50,161.0,57.0,23.0,111.0,40.5,163.0,1.61,21.98989236526368,False,False,True,False,True
38,163.0,62.0,16.0,93.0,39.8,78.0,1.63,23.335466144755166,False,False,False,False,False
66,198.0,97.0,10.0,85.0,39.8,49.0,1.98,24.742373227221712,True,False,True,False,False
25,164.0,59.0,5.0,97.0,39.6,26.0,1.64,21.936347412254616,False,False,False,False,False
20,193.0,89.0,20.0,94.0,40.1,78.0,1.93,23.89325887943301,True,False,False,True,False
57,161.0,61.0,15.0,95.0,40.3,82.0,1.61,23.53304270668569,False,False,True,False,False
78,158.0,55.0,13.0,104.0,39.6,89.0,1.58,22.031725684986377,False,False,True,False,True
45,182.0,87.0,15.0,90.0,40.0,67.0,1.82,26.26494384736143,True,True,True,False,False
49,196.0,100.0,22.0,99.0,40.6,138.0,1.96,26.03082049146189,True,True,True,False,False
45,181.0,82.0,14.0,86.0,40.1,52.0,1.81,25.029760996306585,True,True,True,False,False
26,168.0,59.0,13.0,90.0,39.9,57.0,1.68,20.904195011337876,False,False,False,False,False
45,171.0,73.0,19.0,105.0,40.2,122.0,1.71,24.96494647925858,True,False,True,False,True
41,176.0,77.0,25.0,99.0,40.7,135.0,1.76,24.857954545454547,True,False,True,False,False
58,170.0,68.0,25.0,111.0,40.9,177.0,1.7,23.529411764705884,False,False,True,False,True
24,178.0,83.0,30.0,117.0,41.1,223.0,1.78,26.19618735008206,True,True,False,True,True
78,180.0,77.0,4.0,83.0,38.6,17.0,1.8,23.76543209876543,False,False,True,False,False
53,179.0,83.0,26.0,106.0,40.8,186.0,1.79,25.90431010268094,True,True,True,False,True
25,166.0,61.0,15.0,104.0,40.2,88.0,1.66,22.13673973000436,False,False,False,False,True
74,151.0,50.0,25.0,109.0,40.2,185.0,1.51,21.928862769176792,False,False,True,False,True
